Mother,Daughter,Nvertex,Intermediate,Signatures,Chain,Signatures (Easy-Read),All Possible Signature,Minimal Set,Minimal Set (number of elements),Minimal Set (same flavour)
tau_L,G,3,B d,jjT,tau_L -- (T) -- B -- (j) -- d -- (j) -- G, 2j_l + 1tau,"{'jjE', 'ttT', 'jjT', 'bbT', 'tbE'}","['jjE', 'tbE', 'ttT', 'jjT', 'bbT']","[1, 1, 1, 1, 1]","['jjE', 'tbE', '(JJ)T']"
tau_L,G,3,B u,jjT,tau_L -- (T) -- B -- (j) -- u -- (j) -- G, 2j_l + 1tau,"{'jjE', 'ttT', 'jjT', 'bbT', 'tbE'}","['jjE', 'tbE', 'ttT', 'jjT', 'bbT']","[1, 1, 1, 1, 1]","['jjE', 'tbE', '(JJ)T']"
tau_L,G,3,B b_L,bbT,tau_L -- (T) -- B -- (b) -- b_L -- (b) -- G, 2b + 1tau,"{'jjE', 'ttT', 'jjT', 'bbT', 'tbE'}","['jjE', 'tbE', 'ttT', 'jjT', 'bbT']","[1, 1, 1, 1, 1]","['jjE', 'tbE', '(JJ)T']"
tau_L,G,3,B t_L,ttT,tau_L -- (T) -- B -- (t) -- t_L -- (t) -- G, 2t + 1tau,"{'jjE', 'ttT', 'jjT', 'bbT', 'tbE'}","['jjE', 'tbE', 'ttT', 'jjT', 'bbT']","[1, 1, 1, 1, 1]","['jjE', 'tbE', '(JJ)T']"
tau_L,G,3,B t,ttT,tau_L -- (T) -- B -- (t) -- t -- (t) -- G, 2t + 1tau,"{'jjE', 'ttT', 'jjT', 'bbT', 'tbE'}","['jjE', 'tbE', 'ttT', 'jjT', 'bbT']","[1, 1, 1, 1, 1]","['jjE', 'tbE', '(JJ)T']"
tau_L,G,3,B b,bbT,tau_L -- (T) -- B -- (b) -- b -- (b) -- G, 2b + 1tau,"{'jjE', 'ttT', 'jjT', 'bbT', 'tbE'}","['jjE', 'tbE', 'ttT', 'jjT', 'bbT']","[1, 1, 1, 1, 1]","['jjE', 'tbE', '(JJ)T']"
tau_L,G,3,W^+ q,jjE,tau_L -- (E) -- W^+ -- (j) -- q -- (j) -- G, 2j_l + MET,"{'jjE', 'ttT', 'jjT', 'bbT', 'tbE'}","['jjE', 'tbE', 'ttT', 'jjT', 'bbT']","[1, 1, 1, 1, 1]","['jjE', 'tbE', '(JJ)T']"
tau_L,G,3,W^+ b_L,tbE,tau_L -- (E) -- W^+ -- (t) -- b_L -- (b) -- G, 1t + 1b + MET,"{'jjE', 'ttT', 'jjT', 'bbT', 'tbE'}","['jjE', 'tbE', 'ttT', 'jjT', 'bbT']","[1, 1, 1, 1, 1]","['jjE', 'tbE', '(JJ)T']"
tau_L,G,3,W^+ t_L,tbE,tau_L -- (E) -- W^+ -- (b) -- t_L -- (t) -- G, 1t + 1b + MET,"{'jjE', 'ttT', 'jjT', 'bbT', 'tbE'}","['jjE', 'tbE', 'ttT', 'jjT', 'bbT']","[1, 1, 1, 1, 1]","['jjE', 'tbE', '(JJ)T']"
tau_L,G,3,W^0 q,jjT,tau_L -- (T) -- W^0 -- (j) -- q -- (j) -- G, 2j_l + 1tau,"{'jjE', 'ttT', 'jjT', 'bbT', 'tbE'}","['jjE', 'tbE', 'ttT', 'jjT', 'bbT']","[1, 1, 1, 1, 1]","['jjE', 'tbE', '(JJ)T']"
tau_L,G,3,W^0 b_L,bbT,tau_L -- (T) -- W^0 -- (b) -- b_L -- (b) -- G, 2b + 1tau,"{'jjE', 'ttT', 'jjT', 'bbT', 'tbE'}","['jjE', 'tbE', 'ttT', 'jjT', 'bbT']","[1, 1, 1, 1, 1]","['jjE', 'tbE', '(JJ)T']"
tau_L,G,3,W^0 t_L,ttT,tau_L -- (T) -- W^0 -- (t) -- t_L -- (t) -- G, 2t + 1tau,"{'jjE', 'ttT', 'jjT', 'bbT', 'tbE'}","['jjE', 'tbE', 'ttT', 'jjT', 'bbT']","[1, 1, 1, 1, 1]","['jjE', 'tbE', '(JJ)T']"
tau_L,H^+,2,B,vT,tau_L -- (T) -- B -- (v) -- H^+, 1tau + 1v,"{'vT', 'vE'}","['vE', 'vT']","[1, 1]","['vE', 'vT']"
tau_L,H^+,2,W^+,vE,tau_L -- (E) -- W^+ -- (v) -- H^+, 1v + MET,"{'vT', 'vE'}","['vE', 'vT']","[1, 1]","['vE', 'vT']"
tau_L,H^+,2,W^0,vT,tau_L -- (T) -- W^0 -- (v) -- H^+, 1tau + 1v,"{'vT', 'vE'}","['vE', 'vT']","[1, 1]","['vE', 'vT']"
tau_L,H^0,2,B,vT,tau_L -- (T) -- B -- (v) -- H^0, 1tau + 1v,"{'vT', 'vE'}","['vE', 'vT']","[1, 1]","['vE', 'vT']"
tau_L,H^0,2,W^+,vE,tau_L -- (E) -- W^+ -- (v) -- H^0, 1v + MET,"{'vT', 'vE'}","['vE', 'vT']","[1, 1]","['vE', 'vT']"
tau_L,H^0,2,W^0,vT,tau_L -- (T) -- W^0 -- (v) -- H^0, 1tau + 1v,"{'vT', 'vE'}","['vE', 'vT']","[1, 1]","['vE', 'vT']"
tau_L,q,2,B,jT,tau_L -- (T) -- B -- (j) -- q, 1j_l + 1tau,"{'jE', 'jT'}","['jE', 'jT']","[1, 1]","['jE', 'jT']"
tau_L,q,2,W^+,jE,tau_L -- (E) -- W^+ -- (j) -- q, 1j_l + MET,"{'jE', 'jT'}","['jE', 'jT']","[1, 1]","['jE', 'jT']"
tau_L,q,2,W^0,jT,tau_L -- (T) -- W^0 -- (j) -- q, 1j_l + 1tau,"{'jE', 'jT'}","['jE', 'jT']","[1, 1]","['jE', 'jT']"
tau_L,d,2,B,jT,tau_L -- (T) -- B -- (j) -- d, 1j_l + 1tau,{'jT'},['jT'],[1],['jT']
tau_L,u,2,B,jT,tau_L -- (T) -- B -- (j) -- u, 1j_l + 1tau,{'jT'},['jT'],[1],['jT']
tau_L,l,2,B,Tl,tau_L -- (T) -- B -- (l) -- l, 1l + 1tau,"{'E', 'Tl'}","['E', 'Tl']","[1, 1]","['E', 'Tl']"
tau_L,l,2,W^+,E,tau_L -- (E) -- W^+ -- (E) -- l, MET,"{'E', 'Tl'}","['E', 'Tl']","[1, 1]","['E', 'Tl']"
tau_L,l,2,W^0,Tl,tau_L -- (T) -- W^0 -- (l) -- l, 1l + 1tau,"{'E', 'Tl'}","['E', 'Tl']","[1, 1]","['E', 'Tl']"
tau_L,nu,2,B,TE,tau_L -- (T) -- B -- (E) -- nu, 1tau + MET,"{'lE', 'TE'}",['LE'],[2],['LE']
tau_L,nu,2,W^+,lE,tau_L -- (E) -- W^+ -- (l) -- nu, 1l + MET,"{'lE', 'TE'}",['LE'],[2],['LE']
tau_L,nu,2,W^0,TE,tau_L -- (T) -- W^0 -- (E) -- nu, 1tau + MET,"{'lE', 'TE'}",['LE'],[2],['LE']
tau_L,e,2,B,Tl,tau_L -- (T) -- B -- (l) -- e, 1l + 1tau,{'Tl'},['Tl'],[1],['Tl']
tau_L,b_L,2,B,bT,tau_L -- (T) -- B -- (b) -- b_L, 1b + 1tau,"{'bT', 'tE'}","['tE', 'bT']","[1, 1]","['tE', 'bT']"
tau_L,b_L,2,W^+,tE,tau_L -- (E) -- W^+ -- (t) -- b_L, 1t + MET,"{'bT', 'tE'}","['tE', 'bT']","[1, 1]","['tE', 'bT']"
tau_L,b_L,2,W^0,bT,tau_L -- (T) -- W^0 -- (b) -- b_L, 1b + 1tau,"{'bT', 'tE'}","['tE', 'bT']","[1, 1]","['tE', 'bT']"
tau_L,t_L,2,B,tT,tau_L -- (T) -- B -- (t) -- t_L, 1t + 1tau,"{'bE', 'tT'}","['bE', 'tT']","[1, 1]","['bE', 'tT']"
tau_L,t_L,2,W^+,bE,tau_L -- (E) -- W^+ -- (b) -- t_L, 1b + MET,"{'bE', 'tT'}","['bE', 'tT']","[1, 1]","['bE', 'tT']"
tau_L,t_L,2,W^0,tT,tau_L -- (T) -- W^0 -- (t) -- t_L, 1t + 1tau,"{'bE', 'tT'}","['bE', 'tT']","[1, 1]","['bE', 'tT']"
tau_L,t,2,B,tT,tau_L -- (T) -- B -- (t) -- t, 1t + 1tau,{'tT'},['tT'],[1],['tT']
tau_L,b,2,B,bT,tau_L -- (T) -- B -- (b) -- b, 1b + 1tau,{'bT'},['bT'],[1],['bT']
tau_L,nu_tau,2,B,TE,tau_L -- (T) -- B -- (E) -- nu_tau, 1tau + MET,{'TE'},['TE'],[1],['TE']
tau_L,nu_tau,2,W^+,TE,tau_L -- (E) -- W^+ -- (T) -- nu_tau, 1tau + MET,{'TE'},['TE'],[1],['TE']
tau_L,nu_tau,2,W^0,TE,tau_L -- (T) -- W^0 -- (E) -- nu_tau, 1tau + MET,{'TE'},['TE'],[1],['TE']
tau_L,tau,2,B,TT,tau_L -- (T) -- B -- (T) -- tau, 2tau,{'TT'},['TT'],[1],['TT']
nu_tau,B,1,-,E,nu_tau -- (E) -- B, MET,{'E'},['E'],[1],['E']
nu_tau,W^+,1,-,T,nu_tau -- (T) -- W^+, 1tau,{'T'},['T'],[1],['T']
nu_tau,W^0,1,-,E,nu_tau -- (E) -- W^0, MET,{'E'},['E'],[1],['E']
nu_tau,G,3,B q,jjE,nu_tau -- (E) -- B -- (j) -- q -- (j) -- G, 2j_l + MET,"{'jjE', 'jjT', 'ttE', 'tbT', 'bbE'}","['jjE', 'ttE', 'bbE', 'jjT', 'tbT']","[1, 1, 1, 1, 1]","['(JJ)E', 'jjT', 'tbT']"
nu_tau,G,3,B d,jjE,nu_tau -- (E) -- B -- (j) -- d -- (j) -- G, 2j_l + MET,"{'jjE', 'jjT', 'ttE', 'tbT', 'bbE'}","['jjE', 'ttE', 'bbE', 'jjT', 'tbT']","[1, 1, 1, 1, 1]","['(JJ)E', 'jjT', 'tbT']"
nu_tau,G,3,B u,jjE,nu_tau -- (E) -- B -- (j) -- u -- (j) -- G, 2j_l + MET,"{'jjE', 'jjT', 'ttE', 'tbT', 'bbE'}","['jjE', 'ttE', 'bbE', 'jjT', 'tbT']","[1, 1, 1, 1, 1]","['(JJ)E', 'jjT', 'tbT']"
nu_tau,G,3,B b_L,bbE,nu_tau -- (E) -- B -- (b) -- b_L -- (b) -- G, 2b + MET,"{'jjE', 'jjT', 'ttE', 'tbT', 'bbE'}","['jjE', 'ttE', 'bbE', 'jjT', 'tbT']","[1, 1, 1, 1, 1]","['(JJ)E', 'jjT', 'tbT']"
nu_tau,G,3,B t_L,ttE,nu_tau -- (E) -- B -- (t) -- t_L -- (t) -- G, 2t + MET,"{'jjE', 'jjT', 'ttE', 'tbT', 'bbE'}","['jjE', 'ttE', 'bbE', 'jjT', 'tbT']","[1, 1, 1, 1, 1]","['(JJ)E', 'jjT', 'tbT']"
nu_tau,G,3,B t,ttE,nu_tau -- (E) -- B -- (t) -- t -- (t) -- G, 2t + MET,"{'jjE', 'jjT', 'ttE', 'tbT', 'bbE'}","['jjE', 'ttE', 'bbE', 'jjT', 'tbT']","[1, 1, 1, 1, 1]","['(JJ)E', 'jjT', 'tbT']"
nu_tau,G,3,B b,bbE,nu_tau -- (E) -- B -- (b) -- b -- (b) -- G, 2b + MET,"{'jjE', 'jjT', 'ttE', 'tbT', 'bbE'}","['jjE', 'ttE', 'bbE', 'jjT', 'tbT']","[1, 1, 1, 1, 1]","['(JJ)E', 'jjT', 'tbT']"
nu_tau,G,3,W^+ q,jjT,nu_tau -- (T) -- W^+ -- (j) -- q -- (j) -- G, 2j_l + 1tau,"{'jjE', 'jjT', 'ttE', 'tbT', 'bbE'}","['jjE', 'ttE', 'bbE', 'jjT', 'tbT']","[1, 1, 1, 1, 1]","['(JJ)E', 'jjT', 'tbT']"
nu_tau,G,3,W^+ b_L,tbT,nu_tau -- (T) -- W^+ -- (t) -- b_L -- (b) -- G, 1t + 1b + 1tau,"{'jjE', 'jjT', 'ttE', 'tbT', 'bbE'}","['jjE', 'ttE', 'bbE', 'jjT', 'tbT']","[1, 1, 1, 1, 1]","['(JJ)E', 'jjT', 'tbT']"
nu_tau,G,3,W^+ t_L,tbT,nu_tau -- (T) -- W^+ -- (b) -- t_L -- (t) -- G, 1t + 1b + 1tau,"{'jjE', 'jjT', 'ttE', 'tbT', 'bbE'}","['jjE', 'ttE', 'bbE', 'jjT', 'tbT']","[1, 1, 1, 1, 1]","['(JJ)E', 'jjT', 'tbT']"
nu_tau,G,3,W^0 q,jjE,nu_tau -- (E) -- W^0 -- (j) -- q -- (j) -- G, 2j_l + MET,"{'jjE', 'jjT', 'ttE', 'tbT', 'bbE'}","['jjE', 'ttE', 'bbE', 'jjT', 'tbT']","[1, 1, 1, 1, 1]","['(JJ)E', 'jjT', 'tbT']"
nu_tau,G,3,W^0 b_L,bbE,nu_tau -- (E) -- W^0 -- (b) -- b_L -- (b) -- G, 2b + MET,"{'jjE', 'jjT', 'ttE', 'tbT', 'bbE'}","['jjE', 'ttE', 'bbE', 'jjT', 'tbT']","[1, 1, 1, 1, 1]","['(JJ)E', 'jjT', 'tbT']"
nu_tau,G,3,W^0 t_L,ttE,nu_tau -- (E) -- W^0 -- (t) -- t_L -- (t) -- G, 2t + MET,"{'jjE', 'jjT', 'ttE', 'tbT', 'bbE'}","['jjE', 'ttE', 'bbE', 'jjT', 'tbT']","[1, 1, 1, 1, 1]","['(JJ)E', 'jjT', 'tbT']"
nu_tau,H^+,2,B,vE,nu_tau -- (E) -- B -- (v) -- H^+, 1v + MET,"{'vT', 'vE'}","['vE', 'vT']","[1, 1]","['vE', 'vT']"
nu_tau,H^+,2,W^+,vT,nu_tau -- (T) -- W^+ -- (v) -- H^+, 1tau + 1v,"{'vT', 'vE'}","['vE', 'vT']","[1, 1]","['vE', 'vT']"
nu_tau,H^+,2,W^0,vE,nu_tau -- (E) -- W^0 -- (v) -- H^+, 1v + MET,"{'vT', 'vE'}","['vE', 'vT']","[1, 1]","['vE', 'vT']"
nu_tau,H^0,2,B,vE,nu_tau -- (E) -- B -- (v) -- H^0, 1v + MET,"{'vT', 'vE'}","['vE', 'vT']","[1, 1]","['vE', 'vT']"
nu_tau,H^0,2,W^+,vT,nu_tau -- (T) -- W^+ -- (v) -- H^0, 1tau + 1v,"{'vT', 'vE'}","['vE', 'vT']","[1, 1]","['vE', 'vT']"
nu_tau,H^0,2,W^0,vE,nu_tau -- (E) -- W^0 -- (v) -- H^0, 1v + MET,"{'vT', 'vE'}","['vE', 'vT']","[1, 1]","['vE', 'vT']"
nu_tau,q,2,B,jE,nu_tau -- (E) -- B -- (j) -- q, 1j_l + MET,"{'jE', 'jT'}","['jE', 'jT']","[1, 1]","['jE', 'jT']"
nu_tau,q,2,W^+,jT,nu_tau -- (T) -- W^+ -- (j) -- q, 1j_l + 1tau,"{'jE', 'jT'}","['jE', 'jT']","[1, 1]","['jE', 'jT']"
nu_tau,q,2,W^0,jE,nu_tau -- (E) -- W^0 -- (j) -- q, 1j_l + MET,"{'jE', 'jT'}","['jE', 'jT']","[1, 1]","['jE', 'jT']"
nu_tau,d,2,B,jE,nu_tau -- (E) -- B -- (j) -- d, 1j_l + MET,{'jE'},['jE'],[1],['jE']
nu_tau,u,2,B,jE,nu_tau -- (E) -- B -- (j) -- u, 1j_l + MET,{'jE'},['jE'],[1],['jE']
nu_tau,l,2,B,lE,nu_tau -- (E) -- B -- (l) -- l, 1l + MET,"{'lE', 'TE'}",['LE'],[2],['LE']
nu_tau,l,2,W^+,TE,nu_tau -- (T) -- W^+ -- (E) -- l, 1tau + MET,"{'lE', 'TE'}",['LE'],[2],['LE']
nu_tau,l,2,W^0,lE,nu_tau -- (E) -- W^0 -- (l) -- l, 1l + MET,"{'lE', 'TE'}",['LE'],[2],['LE']
nu_tau,nu,2,B,E,nu_tau -- (E) -- B -- (E) -- nu, MET,"{'E', 'Tl'}","['E', 'Tl']","[1, 1]","['E', 'Tl']"
nu_tau,nu,2,W^+,Tl,nu_tau -- (T) -- W^+ -- (l) -- nu, 1l + 1tau,"{'E', 'Tl'}","['E', 'Tl']","[1, 1]","['E', 'Tl']"
nu_tau,nu,2,W^0,E,nu_tau -- (E) -- W^0 -- (E) -- nu, MET,"{'E', 'Tl'}","['E', 'Tl']","[1, 1]","['E', 'Tl']"
nu_tau,e,2,B,lE,nu_tau -- (E) -- B -- (l) -- e, 1l + MET,{'lE'},['lE'],[1],['lE']
nu_tau,b_L,2,B,bE,nu_tau -- (E) -- B -- (b) -- b_L, 1b + MET,"{'bE', 'tT'}","['bE', 'tT']","[1, 1]","['bE', 'tT']"
nu_tau,b_L,2,W^+,tT,nu_tau -- (T) -- W^+ -- (t) -- b_L, 1t + 1tau,"{'bE', 'tT'}","['bE', 'tT']","[1, 1]","['bE', 'tT']"
nu_tau,b_L,2,W^0,bE,nu_tau -- (E) -- W^0 -- (b) -- b_L, 1b + MET,"{'bE', 'tT'}","['bE', 'tT']","[1, 1]","['bE', 'tT']"
nu_tau,t_L,2,B,tE,nu_tau -- (E) -- B -- (t) -- t_L, 1t + MET,"{'bT', 'tE'}","['tE', 'bT']","[1, 1]","['tE', 'bT']"
nu_tau,t_L,2,W^+,bT,nu_tau -- (T) -- W^+ -- (b) -- t_L, 1b + 1tau,"{'bT', 'tE'}","['tE', 'bT']","[1, 1]","['tE', 'bT']"
nu_tau,t_L,2,W^0,tE,nu_tau -- (E) -- W^0 -- (t) -- t_L, 1t + MET,"{'bT', 'tE'}","['tE', 'bT']","[1, 1]","['tE', 'bT']"
nu_tau,t,2,B,tE,nu_tau -- (E) -- B -- (t) -- t, 1t + MET,{'tE'},['tE'],[1],['tE']
nu_tau,b,2,B,bE,nu_tau -- (E) -- B -- (b) -- b, 1b + MET,{'bE'},['bE'],[1],['bE']
nu_tau,tau_L,2,B,TE,nu_tau -- (E) -- B -- (T) -- tau_L, 1tau + MET,{'TE'},['TE'],[1],['TE']
nu_tau,tau_L,2,W^+,TE,nu_tau -- (T) -- W^+ -- (E) -- tau_L, 1tau + MET,{'TE'},['TE'],[1],['TE']
nu_tau,tau_L,2,W^0,TE,nu_tau -- (E) -- W^0 -- (T) -- tau_L, 1tau + MET,{'TE'},['TE'],[1],['TE']
nu_tau,tau,2,B,TE,nu_tau -- (E) -- B -- (T) -- tau, 1tau + MET,{'TE'},['TE'],[1],['TE']
tau,B,1,-,T,tau -- (T) -- B, 1tau,{'T'},['T'],[1],['T']
tau,W^+,3,B H^+,vvT,tau -- (T) -- B -- (v) -- H^+ -- (v) -- W^+, 1tau + 2v,"{'TTE', 'jjT', 'TlE', 'vvT', 'tbT'}","['LTE', 'jjT', 'tbT', 'vvT']","[2, 1, 1, 1]","['LTE', 'jjT', 'tbT', 'vvT']"
tau,W^+,3,B H^0,vvT,tau -- (T) -- B -- (v) -- H^0 -- (v) -- W^+, 1tau + 2v,"{'TTE', 'jjT', 'TlE', 'vvT', 'tbT'}","['LTE', 'jjT', 'tbT', 'vvT']","[2, 1, 1, 1]","['LTE', 'jjT', 'tbT', 'vvT']"
tau,W^+,3,B q,jjT,tau -- (T) -- B -- (j) -- q -- (j) -- W^+, 2j_l + 1tau,"{'TTE', 'jjT', 'TlE', 'vvT', 'tbT'}","['LTE', 'jjT', 'tbT', 'vvT']","[2, 1, 1, 1]","['LTE', 'jjT', 'tbT', 'vvT']"
tau,W^+,3,B l,TlE,tau -- (T) -- B -- (l) -- l -- (E) -- W^+, 1l + 1tau + MET,"{'TTE', 'jjT', 'TlE', 'vvT', 'tbT'}","['LTE', 'jjT', 'tbT', 'vvT']","[2, 1, 1, 1]","['LTE', 'jjT', 'tbT', 'vvT']"
tau,W^+,3,B nu,TlE,tau -- (T) -- B -- (E) -- nu -- (l) -- W^+, 1l + 1tau + MET,"{'TTE', 'jjT', 'TlE', 'vvT', 'tbT'}","['LTE', 'jjT', 'tbT', 'vvT']","[2, 1, 1, 1]","['LTE', 'jjT', 'tbT', 'vvT']"
tau,W^+,3,B b_L,tbT,tau -- (T) -- B -- (b) -- b_L -- (t) -- W^+, 1t + 1b + 1tau,"{'TTE', 'jjT', 'TlE', 'vvT', 'tbT'}","['LTE', 'jjT', 'tbT', 'vvT']","[2, 1, 1, 1]","['LTE', 'jjT', 'tbT', 'vvT']"
tau,W^+,3,B t_L,tbT,tau -- (T) -- B -- (t) -- t_L -- (b) -- W^+, 1t + 1b + 1tau,"{'TTE', 'jjT', 'TlE', 'vvT', 'tbT'}","['LTE', 'jjT', 'tbT', 'vvT']","[2, 1, 1, 1]","['LTE', 'jjT', 'tbT', 'vvT']"
tau,W^+,3,B tau_L,TTE,tau -- (T) -- B -- (T) -- tau_L -- (E) -- W^+, 2tau + MET,"{'TTE', 'jjT', 'TlE', 'vvT', 'tbT'}","['LTE', 'jjT', 'tbT', 'vvT']","[2, 1, 1, 1]","['LTE', 'jjT', 'tbT', 'vvT']"
tau,W^+,3,B nu_tau,TTE,tau -- (T) -- B -- (E) -- nu_tau -- (T) -- W^+, 2tau + MET,"{'TTE', 'jjT', 'TlE', 'vvT', 'tbT'}","['LTE', 'jjT', 'tbT', 'vvT']","[2, 1, 1, 1]","['LTE', 'jjT', 'tbT', 'vvT']"
tau,W^0,3,B H^+,vvT,tau -- (T) -- B -- (v) -- H^+ -- (v) -- W^0, 1tau + 2v,"{'ttT', 'Tll', 'jjT', 'vvT', 'bbT', 'TTT', 'TE'}","['TE', 'ttT', 'jjT', 'bbT', 'vvT', 'Tll', 'TTT']","[1, 1, 1, 1, 1, 1, 1]","['TE', '(JJ)T', 'vvT', '(LL)T']"
tau,W^0,3,B H^0,vvT,tau -- (T) -- B -- (v) -- H^0 -- (v) -- W^0, 1tau + 2v,"{'ttT', 'Tll', 'jjT', 'vvT', 'bbT', 'TTT', 'TE'}","['TE', 'ttT', 'jjT', 'bbT', 'vvT', 'Tll', 'TTT']","[1, 1, 1, 1, 1, 1, 1]","['TE', '(JJ)T', 'vvT', '(LL)T']"
tau,W^0,3,B q,jjT,tau -- (T) -- B -- (j) -- q -- (j) -- W^0, 2j_l + 1tau,"{'ttT', 'Tll', 'jjT', 'vvT', 'bbT', 'TTT', 'TE'}","['TE', 'ttT', 'jjT', 'bbT', 'vvT', 'Tll', 'TTT']","[1, 1, 1, 1, 1, 1, 1]","['TE', '(JJ)T', 'vvT', '(LL)T']"
tau,W^0,3,B l,Tll,tau -- (T) -- B -- (l) -- l -- (l) -- W^0, 2l + 1tau,"{'ttT', 'Tll', 'jjT', 'vvT', 'bbT', 'TTT', 'TE'}","['TE', 'ttT', 'jjT', 'bbT', 'vvT', 'Tll', 'TTT']","[1, 1, 1, 1, 1, 1, 1]","['TE', '(JJ)T', 'vvT', '(LL)T']"
tau,W^0,3,B nu,TE,tau -- (T) -- B -- (E) -- nu -- (E) -- W^0, 1tau + MET,"{'ttT', 'Tll', 'jjT', 'vvT', 'bbT', 'TTT', 'TE'}","['TE', 'ttT', 'jjT', 'bbT', 'vvT', 'Tll', 'TTT']","[1, 1, 1, 1, 1, 1, 1]","['TE', '(JJ)T', 'vvT', '(LL)T']"
tau,W^0,3,B b_L,bbT,tau -- (T) -- B -- (b) -- b_L -- (b) -- W^0, 2b + 1tau,"{'ttT', 'Tll', 'jjT', 'vvT', 'bbT', 'TTT', 'TE'}","['TE', 'ttT', 'jjT', 'bbT', 'vvT', 'Tll', 'TTT']","[1, 1, 1, 1, 1, 1, 1]","['TE', '(JJ)T', 'vvT', '(LL)T']"
tau,W^0,3,B t_L,ttT,tau -- (T) -- B -- (t) -- t_L -- (t) -- W^0, 2t + 1tau,"{'ttT', 'Tll', 'jjT', 'vvT', 'bbT', 'TTT', 'TE'}","['TE', 'ttT', 'jjT', 'bbT', 'vvT', 'Tll', 'TTT']","[1, 1, 1, 1, 1, 1, 1]","['TE', '(JJ)T', 'vvT', '(LL)T']"
tau,W^0,3,B tau_L,TTT,tau -- (T) -- B -- (T) -- tau_L -- (T) -- W^0, 3tau,"{'ttT', 'Tll', 'jjT', 'vvT', 'bbT', 'TTT', 'TE'}","['TE', 'ttT', 'jjT', 'bbT', 'vvT', 'Tll', 'TTT']","[1, 1, 1, 1, 1, 1, 1]","['TE', '(JJ)T', 'vvT', '(LL)T']"
tau,W^0,3,B nu_tau,TE,tau -- (T) -- B -- (E) -- nu_tau -- (E) -- W^0, 1tau + MET,"{'ttT', 'Tll', 'jjT', 'vvT', 'bbT', 'TTT', 'TE'}","['TE', 'ttT', 'jjT', 'bbT', 'vvT', 'Tll', 'TTT']","[1, 1, 1, 1, 1, 1, 1]","['TE', '(JJ)T', 'vvT', '(LL)T']"
tau,G,3,B q,jjT,tau -- (T) -- B -- (j) -- q -- (j) -- G, 2j_l + 1tau,"{'bbT', 'jjT', 'ttT'}","['bbT', 'jjT', 'ttT']","[1, 1, 1]",['(JJ)T']
tau,G,3,B d,jjT,tau -- (T) -- B -- (j) -- d -- (j) -- G, 2j_l + 1tau,"{'bbT', 'jjT', 'ttT'}","['bbT', 'jjT', 'ttT']","[1, 1, 1]",['(JJ)T']
tau,G,3,B u,jjT,tau -- (T) -- B -- (j) -- u -- (j) -- G, 2j_l + 1tau,"{'bbT', 'jjT', 'ttT'}","['bbT', 'jjT', 'ttT']","[1, 1, 1]",['(JJ)T']
tau,G,3,B b_L,bbT,tau -- (T) -- B -- (b) -- b_L -- (b) -- G, 2b + 1tau,"{'bbT', 'jjT', 'ttT'}","['bbT', 'jjT', 'ttT']","[1, 1, 1]",['(JJ)T']
tau,G,3,B t_L,ttT,tau -- (T) -- B -- (t) -- t_L -- (t) -- G, 2t + 1tau,"{'bbT', 'jjT', 'ttT'}","['bbT', 'jjT', 'ttT']","[1, 1, 1]",['(JJ)T']
tau,G,3,B t,ttT,tau -- (T) -- B -- (t) -- t -- (t) -- G, 2t + 1tau,"{'bbT', 'jjT', 'ttT'}","['bbT', 'jjT', 'ttT']","[1, 1, 1]",['(JJ)T']
tau,G,3,B b,bbT,tau -- (T) -- B -- (b) -- b -- (b) -- G, 2b + 1tau,"{'bbT', 'jjT', 'ttT'}","['bbT', 'jjT', 'ttT']","[1, 1, 1]",['(JJ)T']
tau,H^+,2,B,vT,tau -- (T) -- B -- (v) -- H^+, 1tau + 1v,{'vT'},['vT'],[1],['vT']
tau,H^0,2,B,vT,tau -- (T) -- B -- (v) -- H^0, 1tau + 1v,{'vT'},['vT'],[1],['vT']
tau,q,2,B,jT,tau -- (T) -- B -- (j) -- q, 1j_l + 1tau,{'jT'},['jT'],[1],['jT']
tau,d,2,B,jT,tau -- (T) -- B -- (j) -- d, 1j_l + 1tau,{'jT'},['jT'],[1],['jT']
tau,u,2,B,jT,tau -- (T) -- B -- (j) -- u, 1j_l + 1tau,{'jT'},['jT'],[1],['jT']
tau,l,2,B,Tl,tau -- (T) -- B -- (l) -- l, 1l + 1tau,{'Tl'},['Tl'],[1],['Tl']
tau,nu,2,B,TE,tau -- (T) -- B -- (E) -- nu, 1tau + MET,{'TE'},['TE'],[1],['TE']
tau,e,2,B,Tl,tau -- (T) -- B -- (l) -- e, 1l + 1tau,{'Tl'},['Tl'],[1],['Tl']
tau,b_L,2,B,bT,tau -- (T) -- B -- (b) -- b_L, 1b + 1tau,{'bT'},['bT'],[1],['bT']
tau,t_L,2,B,tT,tau -- (T) -- B -- (t) -- t_L, 1t + 1tau,{'tT'},['tT'],[1],['tT']
tau,t,2,B,tT,tau -- (T) -- B -- (t) -- t, 1t + 1tau,{'tT'},['tT'],[1],['tT']
tau,b,2,B,bT,tau -- (T) -- B -- (b) -- b, 1b + 1tau,{'bT'},['bT'],[1],['bT']
tau,tau_L,2,B,TT,tau -- (T) -- B -- (T) -- tau_L, 2tau,{'TT'},['TT'],[1],['TT']
tau,nu_tau,2,B,TE,tau -- (T) -- B -- (E) -- nu_tau, 1tau + MET,{'TE'},['TE'],[1],['TE']
