Mother,Daughter,Nvertex,Intermediate,Signatures,Chain,Signatures (Easy-Read),All Possible Signature,Minimal Set,Minimal Set (number of elements),Minimal Set (same flavour)
W^0,B,2,q,jj,W^0 -- (j) -- q -- (j) -- B, 2j_l,"{'ll', 'TT', 'vv', 'jj', 'X', 'tt', 'bb'}","['jj', 'tt', 'bb', 'll', 'TT', 'X', 'vv']","[1, 1, 1, 1, 1, 1, 1]","['(JJ)', '(LL)', 'X', 'vv']"
W^0,B,2,l,ll,W^0 -- (l) -- l -- (l) -- B, 2l,"{'ll', 'TT', 'vv', 'jj', 'X', 'tt', 'bb'}","['jj', 'tt', 'bb', 'll', 'TT', 'X', 'vv']","[1, 1, 1, 1, 1, 1, 1]","['(JJ)', '(LL)', 'X', 'vv']"
W^0,B,2,nu,X,W^0 -- (X) -- nu -- (X) -- B, MET,"{'ll', 'TT', 'vv', 'jj', 'X', 'tt', 'bb'}","['jj', 'tt', 'bb', 'll', 'TT', 'X', 'vv']","[1, 1, 1, 1, 1, 1, 1]","['(JJ)', '(LL)', 'X', 'vv']"
W^0,B,2,b_L,bb,W^0 -- (b) -- b_L -- (b) -- B, 2b,"{'ll', 'TT', 'vv', 'jj', 'X', 'tt', 'bb'}","['jj', 'tt', 'bb', 'll', 'TT', 'X', 'vv']","[1, 1, 1, 1, 1, 1, 1]","['(JJ)', '(LL)', 'X', 'vv']"
W^0,B,2,t_L,tt,W^0 -- (t) -- t_L -- (t) -- B, 2t,"{'ll', 'TT', 'vv', 'jj', 'X', 'tt', 'bb'}","['jj', 'tt', 'bb', 'll', 'TT', 'X', 'vv']","[1, 1, 1, 1, 1, 1, 1]","['(JJ)', '(LL)', 'X', 'vv']"
W^0,B,2,tau_L,TT,W^0 -- (T) -- tau_L -- (T) -- B, 2tau,"{'ll', 'TT', 'vv', 'jj', 'X', 'tt', 'bb'}","['jj', 'tt', 'bb', 'll', 'TT', 'X', 'vv']","[1, 1, 1, 1, 1, 1, 1]","['(JJ)', '(LL)', 'X', 'vv']"
W^0,B,2,nu_tau,X,W^0 -- (X) -- nu_tau -- (X) -- B, MET,"{'ll', 'TT', 'vv', 'jj', 'X', 'tt', 'bb'}","['jj', 'tt', 'bb', 'll', 'TT', 'X', 'vv']","[1, 1, 1, 1, 1, 1, 1]","['(JJ)', '(LL)', 'X', 'vv']"
W^0,W^+,2,H^+,vv,W^0 -- (v) -- H^+ -- (v) -- W^+, 2v,"{'vv', 'jj', 'lX', 'TX', 'tb'}","['jj', 'tb', 'vv', 'LX']","[1, 1, 1, 2]","['jj', 'tb', 'vv', 'LX']"
W^0,W^+,2,H^0,vv,W^0 -- (v) -- H^0 -- (v) -- W^+, 2v,"{'vv', 'jj', 'lX', 'TX', 'tb'}","['jj', 'tb', 'vv', 'LX']","[1, 1, 1, 2]","['jj', 'tb', 'vv', 'LX']"
W^0,W^+,2,q,jj,W^0 -- (j) -- q -- (j) -- W^+, 2j_l,"{'vv', 'jj', 'lX', 'TX', 'tb'}","['jj', 'tb', 'vv', 'LX']","[1, 1, 1, 2]","['jj', 'tb', 'vv', 'LX']"
W^0,W^+,2,l,lX,W^0 -- (l) -- l -- (X) -- W^+, 1l + MET,"{'vv', 'jj', 'lX', 'TX', 'tb'}","['jj', 'tb', 'vv', 'LX']","[1, 1, 1, 2]","['jj', 'tb', 'vv', 'LX']"
W^0,W^+,2,nu,lX,W^0 -- (X) -- nu -- (l) -- W^+, 1l + MET,"{'vv', 'jj', 'lX', 'TX', 'tb'}","['jj', 'tb', 'vv', 'LX']","[1, 1, 1, 2]","['jj', 'tb', 'vv', 'LX']"
W^0,W^+,2,b_L,tb,W^0 -- (b) -- b_L -- (t) -- W^+, 1t + 1b,"{'vv', 'jj', 'lX', 'TX', 'tb'}","['jj', 'tb', 'vv', 'LX']","[1, 1, 1, 2]","['jj', 'tb', 'vv', 'LX']"
W^0,W^+,2,t_L,tb,W^0 -- (t) -- t_L -- (b) -- W^+, 1t + 1b,"{'vv', 'jj', 'lX', 'TX', 'tb'}","['jj', 'tb', 'vv', 'LX']","[1, 1, 1, 2]","['jj', 'tb', 'vv', 'LX']"
W^0,W^+,2,tau_L,TX,W^0 -- (T) -- tau_L -- (X) -- W^+, 1tau + MET,"{'vv', 'jj', 'lX', 'TX', 'tb'}","['jj', 'tb', 'vv', 'LX']","[1, 1, 1, 2]","['jj', 'tb', 'vv', 'LX']"
W^0,W^+,2,nu_tau,TX,W^0 -- (X) -- nu_tau -- (T) -- W^+, 1tau + MET,"{'vv', 'jj', 'lX', 'TX', 'tb'}","['jj', 'tb', 'vv', 'LX']","[1, 1, 1, 2]","['jj', 'tb', 'vv', 'LX']"
W^0,G,2,q,jj,W^0 -- (j) -- q -- (j) -- G, 2j_l,"{'jj', 'tt', 'bb'}","['jj', 'tt', 'bb']","[1, 1, 1]",['(JJ)']
W^0,G,2,b_L,bb,W^0 -- (b) -- b_L -- (b) -- G, 2b,"{'jj', 'tt', 'bb'}","['jj', 'tt', 'bb']","[1, 1, 1]",['(JJ)']
W^0,G,2,t_L,tt,W^0 -- (t) -- t_L -- (t) -- G, 2t,"{'jj', 'tt', 'bb'}","['jj', 'tt', 'bb']","[1, 1, 1]",['(JJ)']
W^0,H^+,1,-,v,W^0 -- (v) -- H^+, 1v,{'v'},['v'],[1],['v']
W^0,H^0,1,-,v,W^0 -- (v) -- H^0, 1v,{'v'},['v'],[1],['v']
W^0,q,1,-,j,W^0 -- (j) -- q, 1j_l,{'j'},['j'],[1],['j']
W^0,d,3,H^+ B,vvj,W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- d, 1j_l + 2v,"{'bbj', 'jX', 'jjj', 'vvj', 'jll', 'jTT', 'ttj'}","['jll', 'jTT', 'jX', 'vvj', 'bbj', 'jjj', 'ttj']","[1, 1, 1, 1, 1, 1, 1]","['(LL)j', 'jX', 'vvj', '(JJ)j']"
W^0,d,3,H^0 B,vvj,W^0 -- (v) -- H^0 -- (v) -- B -- (j) -- d, 1j_l + 2v,"{'bbj', 'jX', 'jjj', 'vvj', 'jll', 'jTT', 'ttj'}","['jll', 'jTT', 'jX', 'vvj', 'bbj', 'jjj', 'ttj']","[1, 1, 1, 1, 1, 1, 1]","['(LL)j', 'jX', 'vvj', '(JJ)j']"
W^0,d,3,q B,jjj,W^0 -- (j) -- q -- (j) -- B -- (j) -- d, 3j_l,"{'bbj', 'jX', 'jjj', 'vvj', 'jll', 'jTT', 'ttj'}","['jll', 'jTT', 'jX', 'vvj', 'bbj', 'jjj', 'ttj']","[1, 1, 1, 1, 1, 1, 1]","['(LL)j', 'jX', 'vvj', '(JJ)j']"
W^0,d,3,q G,jjj,W^0 -- (j) -- q -- (j) -- G -- (j) -- d, 3j_l,"{'bbj', 'jX', 'jjj', 'vvj', 'jll', 'jTT', 'ttj'}","['jll', 'jTT', 'jX', 'vvj', 'bbj', 'jjj', 'ttj']","[1, 1, 1, 1, 1, 1, 1]","['(LL)j', 'jX', 'vvj', '(JJ)j']"
W^0,d,3,l B,jll,W^0 -- (l) -- l -- (l) -- B -- (j) -- d, 1j_l + 2l,"{'bbj', 'jX', 'jjj', 'vvj', 'jll', 'jTT', 'ttj'}","['jll', 'jTT', 'jX', 'vvj', 'bbj', 'jjj', 'ttj']","[1, 1, 1, 1, 1, 1, 1]","['(LL)j', 'jX', 'vvj', '(JJ)j']"
W^0,d,3,nu B,jX,W^0 -- (X) -- nu -- (X) -- B -- (j) -- d, 1j_l + MET,"{'bbj', 'jX', 'jjj', 'vvj', 'jll', 'jTT', 'ttj'}","['jll', 'jTT', 'jX', 'vvj', 'bbj', 'jjj', 'ttj']","[1, 1, 1, 1, 1, 1, 1]","['(LL)j', 'jX', 'vvj', '(JJ)j']"
W^0,d,3,b_L B,bbj,W^0 -- (b) -- b_L -- (b) -- B -- (j) -- d, 1j_l + 2b,"{'bbj', 'jX', 'jjj', 'vvj', 'jll', 'jTT', 'ttj'}","['jll', 'jTT', 'jX', 'vvj', 'bbj', 'jjj', 'ttj']","[1, 1, 1, 1, 1, 1, 1]","['(LL)j', 'jX', 'vvj', '(JJ)j']"
W^0,d,3,b_L G,bbj,W^0 -- (b) -- b_L -- (b) -- G -- (j) -- d, 1j_l + 2b,"{'bbj', 'jX', 'jjj', 'vvj', 'jll', 'jTT', 'ttj'}","['jll', 'jTT', 'jX', 'vvj', 'bbj', 'jjj', 'ttj']","[1, 1, 1, 1, 1, 1, 1]","['(LL)j', 'jX', 'vvj', '(JJ)j']"
W^0,d,3,t_L B,ttj,W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d, 1j_l + 2t,"{'bbj', 'jX', 'jjj', 'vvj', 'jll', 'jTT', 'ttj'}","['jll', 'jTT', 'jX', 'vvj', 'bbj', 'jjj', 'ttj']","[1, 1, 1, 1, 1, 1, 1]","['(LL)j', 'jX', 'vvj', '(JJ)j']"
W^0,d,3,t_L G,ttj,W^0 -- (t) -- t_L -- (t) -- G -- (j) -- d, 1j_l + 2t,"{'bbj', 'jX', 'jjj', 'vvj', 'jll', 'jTT', 'ttj'}","['jll', 'jTT', 'jX', 'vvj', 'bbj', 'jjj', 'ttj']","[1, 1, 1, 1, 1, 1, 1]","['(LL)j', 'jX', 'vvj', '(JJ)j']"
W^0,d,3,tau_L B,jTT,W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- d, 1j_l + 2tau,"{'bbj', 'jX', 'jjj', 'vvj', 'jll', 'jTT', 'ttj'}","['jll', 'jTT', 'jX', 'vvj', 'bbj', 'jjj', 'ttj']","[1, 1, 1, 1, 1, 1, 1]","['(LL)j', 'jX', 'vvj', '(JJ)j']"
W^0,d,3,nu_tau B,jX,W^0 -- (X) -- nu_tau -- (X) -- B -- (j) -- d, 1j_l + MET,"{'bbj', 'jX', 'jjj', 'vvj', 'jll', 'jTT', 'ttj'}","['jll', 'jTT', 'jX', 'vvj', 'bbj', 'jjj', 'ttj']","[1, 1, 1, 1, 1, 1, 1]","['(LL)j', 'jX', 'vvj', '(JJ)j']"
W^0,u,3,H^+ B,vvj,W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- u, 1j_l + 2v,"{'bbj', 'jX', 'jjj', 'vvj', 'jll', 'jTT', 'ttj'}","['jll', 'jTT', 'jX', 'vvj', 'bbj', 'jjj', 'ttj']","[1, 1, 1, 1, 1, 1, 1]","['(LL)j', 'jX', 'vvj', '(JJ)j']"
W^0,u,3,H^0 B,vvj,W^0 -- (v) -- H^0 -- (v) -- B -- (j) -- u, 1j_l + 2v,"{'bbj', 'jX', 'jjj', 'vvj', 'jll', 'jTT', 'ttj'}","['jll', 'jTT', 'jX', 'vvj', 'bbj', 'jjj', 'ttj']","[1, 1, 1, 1, 1, 1, 1]","['(LL)j', 'jX', 'vvj', '(JJ)j']"
W^0,u,3,q B,jjj,W^0 -- (j) -- q -- (j) -- B -- (j) -- u, 3j_l,"{'bbj', 'jX', 'jjj', 'vvj', 'jll', 'jTT', 'ttj'}","['jll', 'jTT', 'jX', 'vvj', 'bbj', 'jjj', 'ttj']","[1, 1, 1, 1, 1, 1, 1]","['(LL)j', 'jX', 'vvj', '(JJ)j']"
W^0,u,3,q G,jjj,W^0 -- (j) -- q -- (j) -- G -- (j) -- u, 3j_l,"{'bbj', 'jX', 'jjj', 'vvj', 'jll', 'jTT', 'ttj'}","['jll', 'jTT', 'jX', 'vvj', 'bbj', 'jjj', 'ttj']","[1, 1, 1, 1, 1, 1, 1]","['(LL)j', 'jX', 'vvj', '(JJ)j']"
W^0,u,3,l B,jll,W^0 -- (l) -- l -- (l) -- B -- (j) -- u, 1j_l + 2l,"{'bbj', 'jX', 'jjj', 'vvj', 'jll', 'jTT', 'ttj'}","['jll', 'jTT', 'jX', 'vvj', 'bbj', 'jjj', 'ttj']","[1, 1, 1, 1, 1, 1, 1]","['(LL)j', 'jX', 'vvj', '(JJ)j']"
W^0,u,3,nu B,jX,W^0 -- (X) -- nu -- (X) -- B -- (j) -- u, 1j_l + MET,"{'bbj', 'jX', 'jjj', 'vvj', 'jll', 'jTT', 'ttj'}","['jll', 'jTT', 'jX', 'vvj', 'bbj', 'jjj', 'ttj']","[1, 1, 1, 1, 1, 1, 1]","['(LL)j', 'jX', 'vvj', '(JJ)j']"
W^0,u,3,b_L B,bbj,W^0 -- (b) -- b_L -- (b) -- B -- (j) -- u, 1j_l + 2b,"{'bbj', 'jX', 'jjj', 'vvj', 'jll', 'jTT', 'ttj'}","['jll', 'jTT', 'jX', 'vvj', 'bbj', 'jjj', 'ttj']","[1, 1, 1, 1, 1, 1, 1]","['(LL)j', 'jX', 'vvj', '(JJ)j']"
W^0,u,3,b_L G,bbj,W^0 -- (b) -- b_L -- (b) -- G -- (j) -- u, 1j_l + 2b,"{'bbj', 'jX', 'jjj', 'vvj', 'jll', 'jTT', 'ttj'}","['jll', 'jTT', 'jX', 'vvj', 'bbj', 'jjj', 'ttj']","[1, 1, 1, 1, 1, 1, 1]","['(LL)j', 'jX', 'vvj', '(JJ)j']"
W^0,u,3,t_L B,ttj,W^0 -- (t) -- t_L -- (t) -- B -- (j) -- u, 1j_l + 2t,"{'bbj', 'jX', 'jjj', 'vvj', 'jll', 'jTT', 'ttj'}","['jll', 'jTT', 'jX', 'vvj', 'bbj', 'jjj', 'ttj']","[1, 1, 1, 1, 1, 1, 1]","['(LL)j', 'jX', 'vvj', '(JJ)j']"
W^0,u,3,t_L G,ttj,W^0 -- (t) -- t_L -- (t) -- G -- (j) -- u, 1j_l + 2t,"{'bbj', 'jX', 'jjj', 'vvj', 'jll', 'jTT', 'ttj'}","['jll', 'jTT', 'jX', 'vvj', 'bbj', 'jjj', 'ttj']","[1, 1, 1, 1, 1, 1, 1]","['(LL)j', 'jX', 'vvj', '(JJ)j']"
W^0,u,3,tau_L B,jTT,W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- u, 1j_l + 2tau,"{'bbj', 'jX', 'jjj', 'vvj', 'jll', 'jTT', 'ttj'}","['jll', 'jTT', 'jX', 'vvj', 'bbj', 'jjj', 'ttj']","[1, 1, 1, 1, 1, 1, 1]","['(LL)j', 'jX', 'vvj', '(JJ)j']"
W^0,u,3,nu_tau B,jX,W^0 -- (X) -- nu_tau -- (X) -- B -- (j) -- u, 1j_l + MET,"{'bbj', 'jX', 'jjj', 'vvj', 'jll', 'jTT', 'ttj'}","['jll', 'jTT', 'jX', 'vvj', 'bbj', 'jjj', 'ttj']","[1, 1, 1, 1, 1, 1, 1]","['(LL)j', 'jX', 'vvj', '(JJ)j']"
W^0,l,1,-,l,W^0 -- (l) -- l, 1l,{'l'},['l'],[1],['l']
W^0,nu,1,-,X,W^0 -- (X) -- nu, MET,{'X'},['X'],[1],['X']
W^0,e,3,H^+ B,vvl,W^0 -- (v) -- H^+ -- (v) -- B -- (l) -- e, 1l + 2v,"{'ttl', 'lll', 'vvl', 'lX', 'TTl', 'jjl', 'bbl'}","['lll', 'TTl', 'lX', 'ttl', 'jjl', 'bbl', 'vvl']","[1, 1, 1, 1, 1, 1, 1]","['(LL)l', 'lX', '(JJ)l', 'vvl']"
W^0,e,3,H^0 B,vvl,W^0 -- (v) -- H^0 -- (v) -- B -- (l) -- e, 1l + 2v,"{'ttl', 'lll', 'vvl', 'lX', 'TTl', 'jjl', 'bbl'}","['lll', 'TTl', 'lX', 'ttl', 'jjl', 'bbl', 'vvl']","[1, 1, 1, 1, 1, 1, 1]","['(LL)l', 'lX', '(JJ)l', 'vvl']"
W^0,e,3,q B,jjl,W^0 -- (j) -- q -- (j) -- B -- (l) -- e, 2j_l + 1l,"{'ttl', 'lll', 'vvl', 'lX', 'TTl', 'jjl', 'bbl'}","['lll', 'TTl', 'lX', 'ttl', 'jjl', 'bbl', 'vvl']","[1, 1, 1, 1, 1, 1, 1]","['(LL)l', 'lX', '(JJ)l', 'vvl']"
W^0,e,3,l B,lll,W^0 -- (l) -- l -- (l) -- B -- (l) -- e, 3l,"{'ttl', 'lll', 'vvl', 'lX', 'TTl', 'jjl', 'bbl'}","['lll', 'TTl', 'lX', 'ttl', 'jjl', 'bbl', 'vvl']","[1, 1, 1, 1, 1, 1, 1]","['(LL)l', 'lX', '(JJ)l', 'vvl']"
W^0,e,3,nu B,lX,W^0 -- (X) -- nu -- (X) -- B -- (l) -- e, 1l + MET,"{'ttl', 'lll', 'vvl', 'lX', 'TTl', 'jjl', 'bbl'}","['lll', 'TTl', 'lX', 'ttl', 'jjl', 'bbl', 'vvl']","[1, 1, 1, 1, 1, 1, 1]","['(LL)l', 'lX', '(JJ)l', 'vvl']"
W^0,e,3,b_L B,bbl,W^0 -- (b) -- b_L -- (b) -- B -- (l) -- e, 2b + 1l,"{'ttl', 'lll', 'vvl', 'lX', 'TTl', 'jjl', 'bbl'}","['lll', 'TTl', 'lX', 'ttl', 'jjl', 'bbl', 'vvl']","[1, 1, 1, 1, 1, 1, 1]","['(LL)l', 'lX', '(JJ)l', 'vvl']"
W^0,e,3,t_L B,ttl,W^0 -- (t) -- t_L -- (t) -- B -- (l) -- e, 2t + 1l,"{'ttl', 'lll', 'vvl', 'lX', 'TTl', 'jjl', 'bbl'}","['lll', 'TTl', 'lX', 'ttl', 'jjl', 'bbl', 'vvl']","[1, 1, 1, 1, 1, 1, 1]","['(LL)l', 'lX', '(JJ)l', 'vvl']"
W^0,e,3,tau_L B,TTl,W^0 -- (T) -- tau_L -- (T) -- B -- (l) -- e, 1l + 2tau,"{'ttl', 'lll', 'vvl', 'lX', 'TTl', 'jjl', 'bbl'}","['lll', 'TTl', 'lX', 'ttl', 'jjl', 'bbl', 'vvl']","[1, 1, 1, 1, 1, 1, 1]","['(LL)l', 'lX', '(JJ)l', 'vvl']"
W^0,e,3,nu_tau B,lX,W^0 -- (X) -- nu_tau -- (X) -- B -- (l) -- e, 1l + MET,"{'ttl', 'lll', 'vvl', 'lX', 'TTl', 'jjl', 'bbl'}","['lll', 'TTl', 'lX', 'ttl', 'jjl', 'bbl', 'vvl']","[1, 1, 1, 1, 1, 1, 1]","['(LL)l', 'lX', '(JJ)l', 'vvl']"
W^0,b_L,1,-,b,W^0 -- (b) -- b_L, 1b,{'b'},['b'],[1],['b']
W^0,t_L,1,-,t,W^0 -- (t) -- t_L, 1t,{'t'},['t'],[1],['t']
W^0,t,2,H^+,vb,W^0 -- (v) -- H^+ -- (b) -- t, 1b + 1v,"{'vt', 'vb'}",['v3'],[2],['v3']
W^0,t,2,H^0,vt,W^0 -- (v) -- H^0 -- (t) -- t, 1t + 1v,"{'vt', 'vb'}",['v3'],[2],['v3']
W^0,b,2,H^+,vt,W^0 -- (v) -- H^+ -- (t) -- b, 1t + 1v,"{'vt', 'vb'}",['v3'],[2],['v3']
W^0,b,2,H^0,vb,W^0 -- (v) -- H^0 -- (b) -- b, 1b + 1v,"{'vt', 'vb'}",['v3'],[2],['v3']
W^0,tau_L,1,-,T,W^0 -- (T) -- tau_L, 1tau,{'T'},['T'],[1],['T']
W^0,nu_tau,1,-,X,W^0 -- (X) -- nu_tau, MET,{'X'},['X'],[1],['X']
W^0,tau,3,H^+ B,vvT,W^0 -- (v) -- H^+ -- (v) -- B -- (T) -- tau, 1tau + 2v,"{'vvT', 'Tll', 'jjT', 'bbT', 'ttT', 'TX', 'TTT'}","['Tll', 'TTT', 'TX', 'jjT', 'bbT', 'ttT', 'vvT']","[1, 1, 1, 1, 1, 1, 1]","['(LL)T', 'TX', '(JJ)T', 'vvT']"
W^0,tau,3,H^0 B,vvT,W^0 -- (v) -- H^0 -- (v) -- B -- (T) -- tau, 1tau + 2v,"{'vvT', 'Tll', 'jjT', 'bbT', 'ttT', 'TX', 'TTT'}","['Tll', 'TTT', 'TX', 'jjT', 'bbT', 'ttT', 'vvT']","[1, 1, 1, 1, 1, 1, 1]","['(LL)T', 'TX', '(JJ)T', 'vvT']"
W^0,tau,3,q B,jjT,W^0 -- (j) -- q -- (j) -- B -- (T) -- tau, 2j_l + 1tau,"{'vvT', 'Tll', 'jjT', 'bbT', 'ttT', 'TX', 'TTT'}","['Tll', 'TTT', 'TX', 'jjT', 'bbT', 'ttT', 'vvT']","[1, 1, 1, 1, 1, 1, 1]","['(LL)T', 'TX', '(JJ)T', 'vvT']"
W^0,tau,3,l B,Tll,W^0 -- (l) -- l -- (l) -- B -- (T) -- tau, 2l + 1tau,"{'vvT', 'Tll', 'jjT', 'bbT', 'ttT', 'TX', 'TTT'}","['Tll', 'TTT', 'TX', 'jjT', 'bbT', 'ttT', 'vvT']","[1, 1, 1, 1, 1, 1, 1]","['(LL)T', 'TX', '(JJ)T', 'vvT']"
W^0,tau,3,nu B,TX,W^0 -- (X) -- nu -- (X) -- B -- (T) -- tau, 1tau + MET,"{'vvT', 'Tll', 'jjT', 'bbT', 'ttT', 'TX', 'TTT'}","['Tll', 'TTT', 'TX', 'jjT', 'bbT', 'ttT', 'vvT']","[1, 1, 1, 1, 1, 1, 1]","['(LL)T', 'TX', '(JJ)T', 'vvT']"
W^0,tau,3,b_L B,bbT,W^0 -- (b) -- b_L -- (b) -- B -- (T) -- tau, 2b + 1tau,"{'vvT', 'Tll', 'jjT', 'bbT', 'ttT', 'TX', 'TTT'}","['Tll', 'TTT', 'TX', 'jjT', 'bbT', 'ttT', 'vvT']","[1, 1, 1, 1, 1, 1, 1]","['(LL)T', 'TX', '(JJ)T', 'vvT']"
W^0,tau,3,t_L B,ttT,W^0 -- (t) -- t_L -- (t) -- B -- (T) -- tau, 2t + 1tau,"{'vvT', 'Tll', 'jjT', 'bbT', 'ttT', 'TX', 'TTT'}","['Tll', 'TTT', 'TX', 'jjT', 'bbT', 'ttT', 'vvT']","[1, 1, 1, 1, 1, 1, 1]","['(LL)T', 'TX', '(JJ)T', 'vvT']"
W^0,tau,3,tau_L B,TTT,W^0 -- (T) -- tau_L -- (T) -- B -- (T) -- tau, 3tau,"{'vvT', 'Tll', 'jjT', 'bbT', 'ttT', 'TX', 'TTT'}","['Tll', 'TTT', 'TX', 'jjT', 'bbT', 'ttT', 'vvT']","[1, 1, 1, 1, 1, 1, 1]","['(LL)T', 'TX', '(JJ)T', 'vvT']"
W^0,tau,3,nu_tau B,TX,W^0 -- (X) -- nu_tau -- (X) -- B -- (T) -- tau, 1tau + MET,"{'vvT', 'Tll', 'jjT', 'bbT', 'ttT', 'TX', 'TTT'}","['Tll', 'TTT', 'TX', 'jjT', 'bbT', 'ttT', 'vvT']","[1, 1, 1, 1, 1, 1, 1]","['(LL)T', 'TX', '(JJ)T', 'vvT']"
G,B,2,q,jj,G -- (j) -- q -- (j) -- B, 2j_l,"{'jj', 'tt', 'bb'}","['jj', 'tt', 'bb']","[1, 1, 1]",['(JJ)']
G,B,2,d,jj,G -- (j) -- d -- (j) -- B, 2j_l,"{'jj', 'tt', 'bb'}","['jj', 'tt', 'bb']","[1, 1, 1]",['(JJ)']
G,B,2,u,jj,G -- (j) -- u -- (j) -- B, 2j_l,"{'jj', 'tt', 'bb'}","['jj', 'tt', 'bb']","[1, 1, 1]",['(JJ)']
G,B,2,b_L,bb,G -- (b) -- b_L -- (b) -- B, 2b,"{'jj', 'tt', 'bb'}","['jj', 'tt', 'bb']","[1, 1, 1]",['(JJ)']
G,B,2,t_L,tt,G -- (t) -- t_L -- (t) -- B, 2t,"{'jj', 'tt', 'bb'}","['jj', 'tt', 'bb']","[1, 1, 1]",['(JJ)']
G,B,2,t,tt,G -- (t) -- t -- (t) -- B, 2t,"{'jj', 'tt', 'bb'}","['jj', 'tt', 'bb']","[1, 1, 1]",['(JJ)']
G,B,2,b,bb,G -- (b) -- b -- (b) -- B, 2b,"{'jj', 'tt', 'bb'}","['jj', 'tt', 'bb']","[1, 1, 1]",['(JJ)']
G,W^+,2,q,jj,G -- (j) -- q -- (j) -- W^+, 2j_l,"{'jj', 'tb'}","['jj', 'tb']","[1, 1]","['jj', 'tb']"
G,W^+,2,b_L,tb,G -- (b) -- b_L -- (t) -- W^+, 1t + 1b,"{'jj', 'tb'}","['jj', 'tb']","[1, 1]","['jj', 'tb']"
G,W^+,2,t_L,tb,G -- (t) -- t_L -- (b) -- W^+, 1t + 1b,"{'jj', 'tb'}","['jj', 'tb']","[1, 1]","['jj', 'tb']"
G,W^0,2,q,jj,G -- (j) -- q -- (j) -- W^0, 2j_l,"{'jj', 'tt', 'bb'}","['jj', 'tt', 'bb']","[1, 1, 1]",['(JJ)']
G,W^0,2,b_L,bb,G -- (b) -- b_L -- (b) -- W^0, 2b,"{'jj', 'tt', 'bb'}","['jj', 'tt', 'bb']","[1, 1, 1]",['(JJ)']
G,W^0,2,t_L,tt,G -- (t) -- t_L -- (t) -- W^0, 2t,"{'jj', 'tt', 'bb'}","['jj', 'tt', 'bb']","[1, 1, 1]",['(JJ)']
G,H^+,2,b_L,tb,G -- (b) -- b_L -- (t) -- H^+, 1t + 1b,{'tb'},['tb'],[1],['tb']
G,H^+,2,t_L,tb,G -- (t) -- t_L -- (b) -- H^+, 1t + 1b,{'tb'},['tb'],[1],['tb']
G,H^+,2,t,tb,G -- (t) -- t -- (b) -- H^+, 1t + 1b,{'tb'},['tb'],[1],['tb']
G,H^+,2,b,tb,G -- (b) -- b -- (t) -- H^+, 1t + 1b,{'tb'},['tb'],[1],['tb']
G,H^0,2,b_L,bb,G -- (b) -- b_L -- (b) -- H^0, 2b,"{'tt', 'bb'}","['tt', 'bb']","[1, 1]","['tt', 'bb']"
G,H^0,2,t_L,tt,G -- (t) -- t_L -- (t) -- H^0, 2t,"{'tt', 'bb'}","['tt', 'bb']","[1, 1]","['tt', 'bb']"
G,H^0,2,t,tt,G -- (t) -- t -- (t) -- H^0, 2t,"{'tt', 'bb'}","['tt', 'bb']","[1, 1]","['tt', 'bb']"
G,H^0,2,b,bb,G -- (b) -- b -- (b) -- H^0, 2b,"{'tt', 'bb'}","['tt', 'bb']","[1, 1]","['tt', 'bb']"
G,q,1,-,j,G -- (j) -- q, 1j_l,{'j'},['j'],[1],['j']
G,d,1,-,j,G -- (j) -- d, 1j_l,{'j'},['j'],[1],['j']
G,u,1,-,j,G -- (j) -- u, 1j_l,{'j'},['j'],[1],['j']
G,l,3,q B,jjl,G -- (j) -- q -- (j) -- B -- (l) -- l, 2j_l + 1l,"{'tbX', 'jjX', 'ttl', 'jjl', 'bbl'}","['ttl', 'jjl', 'bbl', 'tbX', 'jjX']","[1, 1, 1, 1, 1]","['(JJ)l', 'tbX', 'jjX']"
G,l,3,q W^+,jjX,G -- (j) -- q -- (j) -- W^+ -- (X) -- l, 2j_l + MET,"{'tbX', 'jjX', 'ttl', 'jjl', 'bbl'}","['ttl', 'jjl', 'bbl', 'tbX', 'jjX']","[1, 1, 1, 1, 1]","['(JJ)l', 'tbX', 'jjX']"
G,l,3,q W^0,jjl,G -- (j) -- q -- (j) -- W^0 -- (l) -- l, 2j_l + 1l,"{'tbX', 'jjX', 'ttl', 'jjl', 'bbl'}","['ttl', 'jjl', 'bbl', 'tbX', 'jjX']","[1, 1, 1, 1, 1]","['(JJ)l', 'tbX', 'jjX']"
G,l,3,d B,jjl,G -- (j) -- d -- (j) -- B -- (l) -- l, 2j_l + 1l,"{'tbX', 'jjX', 'ttl', 'jjl', 'bbl'}","['ttl', 'jjl', 'bbl', 'tbX', 'jjX']","[1, 1, 1, 1, 1]","['(JJ)l', 'tbX', 'jjX']"
G,l,3,u B,jjl,G -- (j) -- u -- (j) -- B -- (l) -- l, 2j_l + 1l,"{'tbX', 'jjX', 'ttl', 'jjl', 'bbl'}","['ttl', 'jjl', 'bbl', 'tbX', 'jjX']","[1, 1, 1, 1, 1]","['(JJ)l', 'tbX', 'jjX']"
